chroma_cens,kurtosis,01,3.737687587738037
chroma_cens,kurtosis,02,-0.2891172468662262
chroma_cens,kurtosis,03,2.2228567600250244
chroma_cens,kurtosis,04,-0.23279821872711182
chroma_cens,kurtosis,05,1.3681315183639526
chroma_cens,kurtosis,06,0.9943963289260864
chroma_cens,kurtosis,07,1.782099962234497
chroma_cens,kurtosis,08,1.6001605987548828
chroma_cens,kurtosis,09,0.5182755589485168
chroma_cens,kurtosis,10,1.9867446422576904
chroma_cens,kurtosis,11,4.256203651428223
chroma_cens,kurtosis,12,1.3039802312850952
chroma_cens,max,01,0.4618401527404785
chroma_cens,max,02,0.5404114127159119
chroma_cens,max,03,0.4472704529762268
chroma_cens,max,04,0.647553026676178
chroma_cens,max,05,0.5919077396392822
chroma_cens,max,06,0.5133060216903687
chroma_cens,max,07,0.651500940322876
chroma_cens,max,08,0.5168870687484741
chroma_cens,max,09,0.5114790797233582
chroma_cens,max,10,0.47826284170150757
chroma_cens,max,11,0.638954222202301
chroma_cens,max,12,0.6386524438858032
chroma_cens,mean,01,0.2300432175397873
chroma_cens,mean,02,0.28702253103256226
chroma_cens,mean,03,0.24018418788909912
chroma_cens,mean,04,0.22687800228595734
chroma_cens,mean,05,0.19240930676460266
chroma_cens,mean,06,0.28836190700531006
chroma_cens,mean,07,0.41340094804763794
chroma_cens,mean,08,0.34906893968582153
chroma_cens,mean,09,0.2683976888656616
chroma_cens,mean,10,0.24307595193386078
chroma_cens,mean,11,0.2688450515270233
chroma_cens,mean,12,0.23675335943698883
chroma_cens,median,01,0.2305547446012497
chroma_cens,median,02,0.28024712204933167
chroma_cens,median,03,0.23409438133239746
chroma_cens,median,04,0.2260761260986328
chroma_cens,median,05,0.2080463021993637
chroma_cens,median,06,0.2774255871772766
chroma_cens,median,07,0.4359704256057739
chroma_cens,median,08,0.3593948781490326
chroma_cens,median,09,0.2676023542881012
chroma_cens,median,10,0.23996751010417938
chroma_cens,median,11,0.252772718667984
chroma_cens,median,12,0.22971569001674652
chroma_cens,min,01,0.0003353994688950479
chroma_cens,min,02,0.0025237477384507656
chroma_cens,min,03,0.011842973530292511
chroma_cens,min,04,0.0
chroma_cens,min,05,0.0
chroma_cens,min,06,0.0
chroma_cens,min,07,0.0010868040844798088
chroma_cens,min,08,0.0007853555725887418
chroma_cens,min,09,0.0
chroma_cens,min,10,0.0
chroma_cens,min,11,0.006063926964998245
chroma_cens,min,12,0.0
chroma_cens,skew,01,-0.24119675159454346
chroma_cens,skew,02,0.0027906314935535192
chroma_cens,skew,03,0.35810163617134094
chroma_cens,skew,04,0.210834801197052
chroma_cens,skew,05,-0.09200826287269592
chroma_cens,skew,06,-0.05861596390604973
chroma_cens,skew,07,-0.798417329788208
chroma_cens,skew,08,-0.8946621417999268
chroma_cens,skew,09,-0.5249614119529724
chroma_cens,skew,10,-0.49391672015190125
chroma_cens,skew,11,1.0512263774871826
chroma_cens,skew,12,0.5516144037246704
chroma_cens,std,01,0.05227670818567276
chroma_cens,std,02,0.09599798917770386
chroma_cens,std,03,0.05656489357352257
chroma_cens,std,04,0.11818394064903259
chroma_cens,std,05,0.08076976239681244
chroma_cens,std,06,0.07167539745569229
chroma_cens,std,07,0.08326072245836258
chroma_cens,std,08,0.06980361044406891
chroma_cens,std,09,0.10432908684015274
chroma_cens,std,10,0.07748862355947495
chroma_cens,std,11,0.07382815331220627
chroma_cens,std,12,0.09076622873544693
chroma_cqt,kurtosis,01,0.16130076348781586
chroma_cqt,kurtosis,02,-0.7519974708557129
chroma_cqt,kurtosis,03,-0.08757555484771729
chroma_cqt,kurtosis,04,-0.7906996011734009
chroma_cqt,kurtosis,05,-0.4172097444534302
chroma_cqt,kurtosis,06,0.10005144774913788
chroma_cqt,kurtosis,07,1.6164225339889526
chroma_cqt,kurtosis,08,-0.5565891861915588
chroma_cqt,kurtosis,09,-1.1251922845840454
chroma_cqt,kurtosis,10,-0.8772122859954834
chroma_cqt,kurtosis,11,-0.4927551746368408
chroma_cqt,kurtosis,12,-0.5865738391876221
chroma_cqt,max,01,1.0
chroma_cqt,max,02,1.0
chroma_cqt,max,03,1.0
chroma_cqt,max,04,1.0
chroma_cqt,max,05,1.0
chroma_cqt,max,06,1.0
chroma_cqt,max,07,1.0
chroma_cqt,max,08,1.0
chroma_cqt,max,09,1.0
chroma_cqt,max,10,1.0
chroma_cqt,max,11,1.0
chroma_cqt,max,12,1.0
chroma_cqt,mean,01,0.5200441479682922
chroma_cqt,mean,02,0.627708911895752
chroma_cqt,mean,03,0.541147768497467
chroma_cqt,mean,04,0.5417286157608032
chroma_cqt,mean,05,0.479890912771225
chroma_cqt,mean,06,0.6339478492736816
chroma_cqt,mean,07,0.8680364489555359
chroma_cqt,mean,08,0.7241357564926147
chroma_cqt,mean,09,0.6134893298149109
chroma_cqt,mean,10,0.5727813243865967
chroma_cqt,mean,11,0.6133230924606323
chroma_cqt,mean,12,0.5483087301254272
chroma_cqt,median,01,0.5111074447631836
chroma_cqt,median,02,0.6134597659111023
chroma_cqt,median,03,0.537260890007019
chroma_cqt,median,04,0.5195552706718445
chroma_cqt,median,05,0.47951585054397583
chroma_cqt,median,06,0.6406391859054565
chroma_cqt,median,07,0.977833092212677
chroma_cqt,median,08,0.730524480342865
chroma_cqt,median,09,0.6095126867294312
chroma_cqt,median,10,0.5691179633140564
chroma_cqt,median,11,0.6095696687698364
chroma_cqt,median,12,0.5338743925094604
chroma_cqt,min,01,0.07175049930810928
chroma_cqt,min,02,0.06051953136920929
chroma_cqt,min,03,0.06691495329141617
chroma_cqt,min,04,0.01683899015188217
chroma_cqt,min,05,0.042610716074705124
chroma_cqt,min,06,0.07596395909786224
chroma_cqt,min,07,0.0934048518538475
chroma_cqt,min,08,0.07111607491970062
chroma_cqt,min,09,0.0315520279109478
chroma_cqt,min,10,0.033564768731594086
chroma_cqt,min,11,0.06395835429430008
chroma_cqt,min,12,0.06692588329315186
chroma_cqt,skew,01,0.36956360936164856
chroma_cqt,skew,02,0.07855156809091568
chroma_cqt,skew,03,0.25054505467414856
chroma_cqt,skew,04,0.2190237194299698
chroma_cqt,skew,05,0.10519840568304062
chroma_cqt,skew,06,-0.25029200315475464
chroma_cqt,skew,07,-1.5228774547576904
chroma_cqt,skew,08,-0.4000113308429718
chroma_cqt,skew,09,-0.12566126883029938
chroma_cqt,skew,10,-0.00013153516920283437
chroma_cqt,skew,11,0.03597482293844223
chroma_cqt,skew,12,0.30680716037750244
chroma_cqt,std,01,0.16484960913658142
chroma_cqt,std,02,0.2176046073436737
chroma_cqt,std,03,0.17249688506126404
chroma_cqt,std,04,0.2535913288593292
chroma_cqt,std,05,0.19079579412937164
chroma_cqt,std,06,0.16789238154888153
chroma_cqt,std,07,0.18690404295921326
chroma_cqt,std,08,0.20111744105815887
chroma_cqt,std,09,0.2685922682285309
chroma_cqt,std,10,0.2243219017982483
chroma_cqt,std,11,0.19688017666339874
chroma_cqt,std,12,0.21240375936031342
chroma_stft,kurtosis,01,0.9660265445709229
chroma_stft,kurtosis,02,-1.2642691135406494
chroma_stft,kurtosis,03,0.03176901862025261
chroma_stft,kurtosis,04,-0.6438314914703369
chroma_stft,kurtosis,05,0.6507819890975952
chroma_stft,kurtosis,06,0.08237975835800171
chroma_stft,kurtosis,07,-1.2410169839859009
chroma_stft,kurtosis,08,0.1041589081287384
chroma_stft,kurtosis,09,-0.7412289977073669
chroma_stft,kurtosis,10,0.6761811971664429
chroma_stft,kurtosis,11,-1.2122375965118408
chroma_stft,kurtosis,12,0.36402198672294617
chroma_stft,max,01,1.0
chroma_stft,max,02,1.0
chroma_stft,max,03,1.0
chroma_stft,max,04,1.0
chroma_stft,max,05,1.0
chroma_stft,max,06,1.0
chroma_stft,max,07,1.0
chroma_stft,max,08,1.0
chroma_stft,max,09,1.0
chroma_stft,max,10,1.0
chroma_stft,max,11,1.0
chroma_stft,max,12,1.0
chroma_stft,mean,01,0.38804903626441956
chroma_stft,mean,02,0.654909074306488
chroma_stft,mean,03,0.4518842399120331
chroma_stft,mean,04,0.43978381156921387
chroma_stft,mean,05,0.3554884195327759
chroma_stft,mean,06,0.410613477230072
chroma_stft,mean,07,0.6118882298469543
chroma_stft,mean,08,0.4211761951446533
chroma_stft,mean,09,0.451983243227005
chroma_stft,mean,10,0.36953434348106384
chroma_stft,mean,11,0.5895168781280518
chroma_stft,mean,12,0.38685426115989685
chroma_stft,median,01,0.3453952968120575
chroma_stft,median,02,0.657038688659668
chroma_stft,median,03,0.4137364327907562
chroma_stft,median,04,0.36691755056381226
chroma_stft,median,05,0.31566375494003296
chroma_stft,median,06,0.3746996223926544
chroma_stft,median,07,0.6103115081787109
chroma_stft,median,08,0.3881275951862335
chroma_stft,median,09,0.39066481590270996
chroma_stft,median,10,0.32722070813179016
chroma_stft,median,11,0.5746326446533203
chroma_stft,median,12,0.3469832241535187
chroma_stft,min,01,0.0
chroma_stft,min,02,0.0
chroma_stft,min,03,0.0
chroma_stft,min,04,0.0
chroma_stft,min,05,0.0
chroma_stft,min,06,0.0
chroma_stft,min,07,0.0
chroma_stft,min,08,0.0
chroma_stft,min,09,0.0
chroma_stft,min,10,0.0
chroma_stft,min,11,0.0
chroma_stft,min,12,0.0
chroma_stft,skew,01,1.0746469497680664
chroma_stft,skew,02,-0.21914982795715332
chroma_stft,skew,03,0.7363951802253723
chroma_stft,skew,04,0.6837678551673889
chroma_stft,skew,05,0.943492591381073
chroma_stft,skew,06,0.7546859979629517
chroma_stft,skew,07,-0.12955278158187866
chroma_stft,skew,08,0.7236292362213135
chroma_stft,skew,09,0.5752902626991272
chroma_stft,skew,10,0.9985073804855347
chroma_stft,skew,11,-0.027186721563339233
chroma_stft,skew,12,0.8654567003250122
chroma_stft,std,01,0.21568946540355682
chroma_stft,std,02,0.29081079363822937
chroma_stft,std,03,0.22102010250091553
chroma_stft,std,04,0.28036072850227356
chroma_stft,std,05,0.2072165310382843
chroma_stft,std,06,0.22839970886707306
chroma_stft,std,07,0.29766613245010376
chroma_stft,std,08,0.22560226917266846
chroma_stft,std,09,0.2798265218734741
chroma_stft,std,10,0.22155706584453583
chroma_stft,std,11,0.2958959639072418
chroma_stft,std,12,0.22058166563510895
mfcc,kurtosis,01,5.076924800872803
mfcc,kurtosis,02,1.1618732213974
mfcc,kurtosis,03,2.095689296722412
mfcc,kurtosis,04,1.3728175163269043
mfcc,kurtosis,05,-0.20362183451652527
mfcc,kurtosis,06,-0.3452662527561188
mfcc,kurtosis,07,-0.5291429162025452
mfcc,kurtosis,08,0.5618982315063477
mfcc,kurtosis,09,0.28152498602867126
mfcc,kurtosis,10,-0.15062777698040009
mfcc,kurtosis,11,-0.05127159506082535
mfcc,kurtosis,12,-0.18916402757167816
mfcc,kurtosis,13,0.024156268686056137
mfcc,kurtosis,14,0.11143261194229126
mfcc,kurtosis,15,0.17849302291870117
mfcc,kurtosis,16,-0.12429404258728027
mfcc,kurtosis,17,-0.031917959451675415
mfcc,kurtosis,18,-0.15440067648887634
mfcc,kurtosis,19,0.1056012287735939
mfcc,kurtosis,20,0.04402710869908333
mfcc,max,01,20.197208404541016
mfcc,max,02,235.19659423828125
mfcc,max,03,60.41903305053711
mfcc,max,04,78.46749114990234
mfcc,max,05,52.21139907836914
mfcc,max,06,58.235599517822266
mfcc,max,07,21.603515625
mfcc,max,08,42.954776763916016
mfcc,max,09,27.953041076660156
mfcc,max,10,36.4746208190918
mfcc,max,11,24.778453826904297
mfcc,max,12,36.49957275390625
mfcc,max,13,17.200885772705078
mfcc,max,14,27.243228912353516
mfcc,max,15,22.873613357543945
mfcc,max,16,28.58146858215332
mfcc,max,17,26.51772117614746
mfcc,max,18,22.581716537475586
mfcc,max,19,21.723682403564453
mfcc,max,20,24.471912384033203
mfcc,mean,01,-135.86477661132812
mfcc,mean,02,157.04006958007812
mfcc,mean,03,-53.453330993652344
mfcc,mean,04,17.198991775512695
mfcc,mean,05,6.868000507354736
mfcc,mean,06,13.934327125549316
mfcc,mean,07,-11.749256134033203
mfcc,mean,08,8.360755920410156
mfcc,mean,09,-5.1303606033325195
mfcc,mean,10,0.2338830977678299
mfcc,mean,11,-5.421311378479004
mfcc,mean,12,1.679567575454712
mfcc,mean,13,-6.218228340148926
mfcc,mean,14,1.8442002534866333
mfcc,mean,15,-4.0997138023376465
mfcc,mean,16,0.7799055576324463
mfcc,mean,17,-0.5594914555549622
mfcc,mean,18,-1.018425464630127
mfcc,mean,19,-3.807499647140503
mfcc,mean,20,-0.6795691847801208
mfcc,median,01,-113.08611297607422
mfcc,median,02,162.57681274414062
mfcc,median,03,-59.37363052368164
mfcc,median,04,18.3953857421875
mfcc,median,05,5.1672234535217285
mfcc,median,06,15.092479705810547
mfcc,median,07,-12.177754402160645
mfcc,median,08,9.03003215789795
mfcc,median,09,-4.418031215667725
mfcc,median,10,0.4051758646965027
mfcc,median,11,-5.513500213623047
mfcc,median,12,1.4380398988723755
mfcc,median,13,-5.889734268188477
mfcc,median,14,1.7860366106033325
mfcc,median,15,-3.7149651050567627
mfcc,median,16,0.430137574672699
mfcc,median,17,-0.3461324870586395
mfcc,median,18,-0.9327571988105774
mfcc,median,19,-3.7753143310546875
mfcc,median,20,-0.46864238381385803
mfcc,min,01,-537.5870971679688
mfcc,min,02,-2.7533531010703882e-14
mfcc,min,03,-130.0320281982422
mfcc,min,04,-50.57380676269531
mfcc,min,05,-45.11202621459961
mfcc,min,06,-45.513423919677734
mfcc,min,07,-44.84903335571289
mfcc,min,08,-43.00899124145508
mfcc,min,09,-44.3365592956543
mfcc,min,10,-40.16730499267578
mfcc,min,11,-33.50375747680664
mfcc,min,12,-27.465227127075195
mfcc,min,13,-35.829124450683594
mfcc,min,14,-27.612789154052734
mfcc,min,15,-31.0504207611084
mfcc,min,16,-29.609371185302734
mfcc,min,17,-24.41940689086914
mfcc,min,18,-27.490070343017578
mfcc,min,19,-31.346458435058594
mfcc,min,20,-25.61917495727539
mfcc,skew,01,-2.146362781524658
mfcc,skew,02,-0.9482730031013489
mfcc,skew,03,1.3301424980163574
mfcc,skew,04,-0.561745285987854
mfcc,skew,05,0.1995820701122284
mfcc,skew,06,-0.3276102542877197
mfcc,skew,07,0.032962605357170105
mfcc,skew,08,-0.5176520943641663
mfcc,skew,09,-0.31880253553390503
mfcc,skew,10,-0.13938185572624207
mfcc,skew,11,0.11954061686992645
mfcc,skew,12,0.02559664100408554
mfcc,skew,13,-0.17371070384979248
mfcc,skew,14,-0.04721558466553688
mfcc,skew,15,-0.257188618183136
mfcc,skew,16,0.08438227325677872
mfcc,skew,17,0.0024374444037675858
mfcc,skew,18,0.046095240861177444
mfcc,skew,19,-0.048909831792116165
mfcc,skew,20,-0.08374401926994324
mfcc,std,01,102.7435531616211
mfcc,std,02,44.409881591796875
mfcc,std,03,29.066835403442383
mfcc,std,04,14.013057708740234
mfcc,std,05,15.492753982543945
mfcc,std,06,16.689594268798828
mfcc,std,07,10.712651252746582
mfcc,std,08,11.68017578125
mfcc,std,09,9.722801208496094
mfcc,std,10,11.369199752807617
mfcc,std,11,8.289729118347168
mfcc,std,12,7.985083103179932
mfcc,std,13,7.075406551361084
mfcc,std,14,6.9725728034973145
mfcc,std,15,7.071428298950195
mfcc,std,16,7.271065711975098
mfcc,std,17,7.0511369705200195
mfcc,std,18,6.928582668304443
mfcc,std,19,6.430450916290283
mfcc,std,20,6.186276435852051
rmse,kurtosis,01,1.766146183013916
rmse,max,01,12.31848430633545
rmse,mean,01,3.893810749053955
rmse,median,01,3.7564961910247803
rmse,min,01,0.0
rmse,skew,01,0.8253518342971802
rmse,std,01,2.0047221183776855
spectral_bandwidth,kurtosis,01,0.4430827796459198
spectral_bandwidth,max,01,3968.684326171875
spectral_bandwidth,mean,01,1418.9156494140625
spectral_bandwidth,median,01,1301.169189453125
spectral_bandwidth,min,01,0.0
spectral_bandwidth,skew,01,0.8745571970939636
spectral_bandwidth,std,01,605.320556640625
spectral_centroid,kurtosis,01,9.335721969604492
spectral_centroid,max,01,5392.22314453125
spectral_centroid,mean,01,1358.1571044921875
spectral_centroid,median,01,1180.728759765625
spectral_centroid,min,01,0.0
spectral_centroid,skew,01,2.469334840774536
spectral_centroid,std,01,663.6483764648438
spectral_contrast,kurtosis,01,1.8098597526550293
spectral_contrast,kurtosis,02,0.7929890155792236
spectral_contrast,kurtosis,03,1.5193719863891602
spectral_contrast,kurtosis,04,0.44417890906333923
spectral_contrast,kurtosis,05,-0.141267329454422
spectral_contrast,kurtosis,06,1.8765981197357178
spectral_contrast,kurtosis,07,-0.267184317111969
spectral_contrast,max,01,52.48820495605469
spectral_contrast,max,02,37.309993743896484
spectral_contrast,max,03,43.73337936401367
spectral_contrast,max,04,28.792123794555664
spectral_contrast,max,05,33.66421890258789
spectral_contrast,max,06,50.64729690551758
spectral_contrast,max,07,52.851806640625
spectral_contrast,mean,01,19.166780471801758
spectral_contrast,mean,02,14.281906127929688
spectral_contrast,mean,03,15.505576133728027
spectral_contrast,mean,04,16.545406341552734
spectral_contrast,mean,05,20.315683364868164
spectral_contrast,mean,06,19.01226806640625
spectral_contrast,mean,07,36.26519012451172
spectral_contrast,median,01,18.227975845336914
spectral_contrast,median,02,13.76274585723877
spectral_contrast,median,03,15.082193374633789
spectral_contrast,median,04,16.402034759521484
spectral_contrast,median,05,20.15729522705078
spectral_contrast,median,06,17.751083374023438
spectral_contrast,median,07,38.06217956542969
spectral_contrast,min,01,4.852757930755615
spectral_contrast,min,02,4.4142255783081055
spectral_contrast,min,03,4.514055252075195
spectral_contrast,min,04,7.646798133850098
spectral_contrast,min,05,9.846488952636719
spectral_contrast,min,06,9.76800537109375
spectral_contrast,min,07,11.450716972351074
spectral_contrast,skew,01,1.0477659702301025
spectral_contrast,skew,02,0.7419899106025696
spectral_contrast,skew,03,0.8337225317955017
spectral_contrast,skew,04,0.38676777482032776
spectral_contrast,skew,05,0.19552665948867798
spectral_contrast,skew,06,1.2972054481506348
spectral_contrast,skew,07,-0.6415529847145081
spectral_contrast,std,01,5.520133972167969
spectral_contrast,std,02,4.012299537658691
spectral_contrast,std,03,3.6857776641845703
spectral_contrast,std,04,2.6406302452087402
spectral_contrast,std,05,3.458233118057251
spectral_contrast,std,06,4.779476165771484
spectral_contrast,std,07,8.58231258392334
spectral_rolloff,kurtosis,01,3.5653672218322754
spectral_rolloff,max,01,9668.408203125
spectral_rolloff,mean,01,2600.94677734375
spectral_rolloff,median,01,2002.587890625
spectral_rolloff,min,01,0.0
spectral_rolloff,skew,01,1.7895163297653198
spectral_rolloff,std,01,1520.473388671875
tonnetz,kurtosis,01,0.4919755458831787
tonnetz,kurtosis,02,2.8895010948181152
tonnetz,kurtosis,03,0.08693767338991165
tonnetz,kurtosis,04,2.9897732734680176
tonnetz,kurtosis,05,4.257360458374023
tonnetz,kurtosis,06,0.33182039856910706
tonnetz,max,01,0.05876323580741882
tonnetz,max,02,0.10158118605613708
tonnetz,max,03,0.3221971094608307
tonnetz,max,04,0.19263970851898193
tonnetz,max,05,0.11709408462047577
tonnetz,max,06,0.05975749343633652
tonnetz,mean,01,-0.02166680432856083
tonnetz,mean,02,-0.018374616280198097
tonnetz,mean,03,-0.0032538233790546656
tonnetz,mean,04,-0.07414647936820984
tonnetz,mean,05,0.008948126807808876
tonnetz,mean,06,0.007155406288802624
tonnetz,median,01,-0.021090608090162277
tonnetz,median,02,-0.019153142347931862
tonnetz,median,03,-0.007339628413319588
tonnetz,median,04,-0.0672718957066536
tonnetz,median,05,0.00700673833489418
tonnetz,median,06,0.00678941560909152
tonnetz,min,01,-0.10788945853710175
tonnetz,min,02,-0.19495654106140137
tonnetz,min,03,-0.27354905009269714
tonnetz,min,04,-0.343054860830307
tonnetz,min,05,-0.050964970141649246
tonnetz,min,06,-0.029829520732164383
tonnetz,skew,01,-0.1467483937740326
tonnetz,skew,02,-0.26543983817100525
tonnetz,skew,03,0.015244764275848866
tonnetz,skew,04,-1.094143033027649
tonnetz,skew,05,1.1657572984695435
tonnetz,skew,06,0.28106802701950073
tonnetz,std,01,0.021498100832104683
tonnetz,std,02,0.03209912031888962
tonnetz,std,03,0.08819811791181564
tonnetz,std,04,0.0744013711810112
tonnetz,std,05,0.017940396443009377
tonnetz,std,06,0.01381635945290327
zcr,kurtosis,01,19.645254135131836
zcr,max,01,0.4306640625
zcr,mean,01,0.07736983150243759
zcr,median,01,0.07177734375
zcr,min,01,0.0
zcr,skew,01,3.3546314239501953
zcr,std,01,0.039995189756155014
